Date,Price
2025-04-25,241.3699951171875
2025-04-28,241.71893372949506
2025-04-29,242.64106376827317
2025-04-30,243.57534967553588
2025-05-01,244.4036354575158
2025-05-02,244.96925788055654
2025-05-05,245.8568794885079
2025-05-06,246.33631300451256
2025-05-07,246.59566423648718
2025-05-08,247.1552824305273
2025-05-09,247.92497315353637
2025-05-12,248.58897964918748
2025-05-13,248.7858325613241
2025-05-14,248.98347485834455
2025-05-15,250.2813018800547
2025-05-16,251.43555483765675
2025-05-19,252.50265731851243
2025-05-20,253.04896907799701
2025-05-21,254.29928863864333
2025-05-22,255.4719937700509
2025-05-23,256.20878532319495
2025-05-26,257.248984468104
2025-05-27,258.67718718928
2025-05-28,259.98208864068494
2025-05-29,260.8842288152282
2025-05-30,261.98861067613245
2025-06-02,262.5766862015352
2025-06-03,262.7272961656116
2025-06-04,263.48748078920363
2025-06-05,264.81257478927057
2025-06-06,265.2188666726093
2025-06-09,265.66066911082
2025-06-10,266.1455545439278
2025-06-11,266.7907791244525
2025-06-12,267.92146923905636
2025-06-13,268.45889472587504
2025-06-16,269.8744089631218
2025-06-17,270.54456543639776
2025-06-18,271.74101341782375
2025-06-19,273.21230562185286
2025-06-20,274.5203697659793
2025-06-23,275.7749747624634
2025-06-24,277.07902064579656
2025-06-25,279.0238134625104
2025-06-26,278.8114301777448
2025-06-27,279.633082997821
2025-06-30,280.2888840916181
2025-07-01,281.6961621848896
2025-07-02,283.0212561106014
2025-07-03,283.2821291944756
2025-07-04,284.55818243668995
2025-07-07,285.5369760926522
2025-07-08,286.312354892338
2025-07-09,286.9965794864696
2025-07-10,288.15121604724686
2025-07-11,288.9271502675456
2025-07-14,289.5269828201873
2025-07-15,289.9131748583426
2025-07-16,291.056025620607
2025-07-17,291.5439942898007
2025-07-18,292.89304976542
2025-07-21,294.2372063812719
2025-07-22,294.6939193502226
2025-07-23,294.7708071610428
2025-07-24,295.7666449523701
2025-07-25,296.505782799862
2025-07-28,298.6193208469771
2025-07-29,298.84952993170236
2025-07-30,299.10493805320436
2025-07-31,300.52325315087546
2025-08-01,301.5283509241206
2025-08-04,301.99743656625077
2025-08-05,302.87081492147314
2025-08-06,303.4977070090069
2025-08-07,306.0425554281558
2025-08-08,306.46561712372585
2025-08-11,307.6430595533111
2025-08-12,309.0513021556322
2025-08-13,310.84348940902623
2025-08-14,311.97257704658705
2025-08-15,313.1903530576158
2025-08-18,313.82082817172505
2025-08-19,315.215061771869
2025-08-20,315.94324358560095
2025-08-21,316.5657215483012
2025-08-22,318.6571423940635
2025-08-25,319.59060526540924
2025-08-26,320.1852463435921
2025-08-27,321.0609049981815
2025-08-28,322.6073424558542
2025-08-29,323.1002666856416
2025-09-01,323.5746927134029
2025-09-02,324.2940397920119
2025-09-03,325.0372687326641
2025-09-04,326.29067154035397
2025-09-05,327.5001635878852
2025-09-08,329.48213065711184
2025-09-09,331.66436485052395
2025-09-10,334.0921343794071
2025-09-11,334.2319528371498
2025-09-12,335.2935867183966
2025-09-15,336.68081992782214
2025-09-16,337.57086693059
2025-09-17,339.0923964999431
2025-09-18,340.83860170746385
2025-09-19,340.9351812566769
2025-09-22,342.17773439990907
2025-09-23,342.69721801130413
2025-09-24,344.14962676481593
2025-09-25,345.1816374620757
2025-09-26,346.0598418324219
2025-09-29,347.2463887674623
2025-09-30,348.57818138978536
2025-10-01,350.8482915774767
2025-10-02,352.2519485705548
2025-10-03,353.51270783798964
2025-10-06,354.78139410249605
2025-10-07,355.28361572592405
2025-10-08,356.0109717904736
2025-10-09,356.93759235866753
2025-10-10,357.2845515300984
2025-10-13,357.72043808226937
2025-10-14,358.6519444714792
2025-10-15,359.470234333056
2025-10-16,360.18340576154986
2025-10-17,361.2469966157957
2025-10-20,362.07802798154114
2025-10-21,363.2429242641149
2025-10-22,364.34251484362414
2025-10-23,364.9895051657658
2025-10-24,366.31696132853443
2025-10-27,367.37503396022856
2025-10-28,368.1397355377988
2025-10-29,369.70476744185714
2025-10-30,371.00403202432636
2025-10-31,372.27912131409454
2025-11-03,372.64050559366035
2025-11-04,371.4651644553155
2025-11-05,372.33488934697226
2025-11-06,372.7806026294769
2025-11-07,374.62675769149655
2025-11-10,374.81629978983585
2025-11-11,376.3414686409016
2025-11-12,377.3421325654075
2025-11-13,377.78070870491837
2025-11-14,378.6899071803202
2025-11-17,379.86122398102015
2025-11-18,380.6595748522496
2025-11-19,381.7668767550935
2025-11-20,382.0737477142655
2025-11-21,383.5958550177217
2025-11-24,384.1178891225525
2025-11-25,384.5209949047753
2025-11-26,385.18460667658394
2025-11-27,387.5814571036299
2025-11-28,388.9700972590764
2025-12-01,390.5908783619979
2025-12-02,391.5466195403172
2025-12-03,392.9853842357597
2025-12-04,394.7785777792695
2025-12-05,396.72493236657397
2025-12-08,398.48637282672905
2025-12-09,399.7683321166888
2025-12-10,401.580328377041
2025-12-11,402.3120952304928
2025-12-12,403.19700062226786
2025-12-15,404.7795297413445
2025-12-16,407.3297192677029
2025-12-17,408.1566115437698
2025-12-18,408.13044419621906
2025-12-19,409.76299391059854
2025-12-22,411.174220419741
2025-12-23,411.9786509084982
2025-12-24,413.32743809222876
2025-12-25,414.03051936316473
2025-12-26,416.12589781755264
2025-12-29,415.92425165295066
2025-12-30,416.853696660817
2025-12-31,416.7497294195394
2026-01-01,418.92828477180115
2026-01-02,419.6637859760565
2026-01-05,420.95657883872525
2026-01-06,421.43509542437806
2026-01-07,423.0924025414409
2026-01-08,423.7951834695326
2026-01-09,425.99460372743795
2026-01-12,427.3863553220873
