Date,Price
2025-04-25,81.5
2025-04-28,81.49392466405429
2025-04-29,81.49014205937905
2025-04-30,81.4458652646993
2025-05-01,81.35636085950001
2025-05-02,81.34804870141751
2025-05-05,81.43138547664945
2025-05-06,81.36944895818368
2025-05-07,81.30403456560909
2025-05-08,81.2651597429804
2025-05-09,81.15736974096977
2025-05-12,81.04406853109262
2025-05-13,81.01436536217201
2025-05-14,80.9545304306549
2025-05-15,80.93858218344526
2025-05-16,80.87074473143102
2025-05-19,80.84342767510195
2025-05-20,80.85848239489047
2025-05-21,80.7947446973277
2025-05-22,80.72940897646211
2025-05-23,80.68431344128781
2025-05-26,80.66845313819091
2025-05-27,80.65248834240398
2025-05-28,80.58723679276947
2025-05-29,80.5457317652644
2025-05-30,80.52720992495797
2025-06-02,80.51224445190212
2025-06-03,80.50583016673203
2025-06-04,80.50426053794125
2025-06-05,80.49757357671339
2025-06-06,80.46503825253627
2025-06-09,80.42490794271528
2025-06-10,80.35883078749148
2025-06-11,80.32033079461934
2025-06-12,80.2129529537694
2025-06-13,80.17174488563494
2025-06-16,80.15924605140398
2025-06-17,80.14125852613947
2025-06-18,80.07250584073225
2025-06-19,80.1163720253929
2025-06-20,80.05207794368327
2025-06-23,80.03132898697379
2025-06-24,79.98559518831765
2025-06-25,80.00346664340616
2025-06-26,80.01178460370417
2025-06-27,79.97223593094587
2025-06-30,79.95160113850051
2025-07-01,79.87979610267514
2025-07-02,79.84449553996777
2025-07-03,79.79473816052433
2025-07-04,79.70810918294963
2025-07-07,79.66728892019704
2025-07-08,79.6169528867747
2025-07-09,79.61740615520092
2025-07-10,79.58048118123241
2025-07-11,79.54866722334833
2025-07-14,79.5224804289592
2025-07-15,79.48649546223028
2025-07-16,79.4574354107435
2025-07-17,79.4255230376971
2025-07-18,79.34239078440817
2025-07-21,79.33640376502277
2025-07-22,79.26629331466854
2025-07-23,79.240684749259
2025-07-24,79.1932267830002
2025-07-25,79.1910858755515
2025-07-28,79.16845504516697
2025-07-29,79.16459412560143
2025-07-30,79.10534632992463
2025-07-31,79.11629256292291
2025-08-01,79.11048526404868
2025-08-04,79.03412589825496
2025-08-05,79.0360946051217
2025-08-06,79.06549884640184
2025-08-07,78.99985676125388
2025-08-08,78.90544338320933
2025-08-11,78.89583858470938
2025-08-12,78.90963442784476
2025-08-13,78.87247983510305
2025-08-14,78.85759020429467
2025-08-15,78.77194386489015
2025-08-18,78.7296265147987
2025-08-19,78.62923918858051
2025-08-20,78.62245299623174
2025-08-21,78.60090559650733
2025-08-22,78.63102372395306
2025-08-25,78.54911739575267
2025-08-26,78.5421953954574
2025-08-27,78.56826771124254
2025-08-28,78.50723454909841
2025-08-29,78.4604110512425
2025-09-01,78.43437892764972
2025-09-02,78.44821900131726
2025-09-03,78.42898096378421
2025-09-04,78.4289262645042
2025-09-05,78.41027877600584
2025-09-08,78.41167734310964
2025-09-09,78.40838944677357
2025-09-10,78.3857123400047
2025-09-11,78.3196261548167
2025-09-12,78.2420644370968
2025-09-15,78.21881906189711
2025-09-16,78.17600331401646
2025-09-17,78.1713902161894
2025-09-18,78.11707761076258
2025-09-19,78.02308319064274
2025-09-22,77.9984503255376
2025-09-23,77.95115965716361
2025-09-24,77.87190111537949
2025-09-25,77.83699732285208
2025-09-26,77.79121281360348
2025-09-29,77.79083494299559
2025-09-30,77.76554492872862
2025-10-01,77.75735289454282
2025-10-02,77.64426767733589
2025-10-03,77.67582148964989
2025-10-06,77.61366417825892
2025-10-07,77.64576052782216
2025-10-08,77.62657916411732
2025-10-09,77.55250290123666
2025-10-10,77.53328420201372
2025-10-13,77.40916127614197
2025-10-14,77.37737152890412
2025-10-15,77.3741011769598
2025-10-16,77.32733956130332
2025-10-17,77.25281788143808
2025-10-20,77.18261779700583
2025-10-21,77.19759000968527
2025-10-22,77.21142068964527
2025-10-23,77.08615167850887
2025-10-24,77.04972691931692
2025-10-27,76.98766413260833
2025-10-28,76.95177827983656
2025-10-29,76.87440311395639
2025-10-30,76.81808696550642
2025-10-31,76.81954598181379
2025-11-03,76.76670025179908
2025-11-04,76.74269017959004
2025-11-05,76.62391784378921
2025-11-06,76.5420439112598
2025-11-07,76.45433910923856
2025-11-10,76.54647212904779
2025-11-11,76.44914762866875
2025-11-12,76.40225279573497
2025-11-13,76.36941175974925
2025-11-14,76.38833368926458
2025-11-17,76.33772748328889
2025-11-18,76.28498608228507
2025-11-19,76.2185198688621
2025-11-20,76.17561226815063
2025-11-21,76.14637523392263
2025-11-24,76.1423630446816
2025-11-25,76.12817300957543
2025-11-26,76.10882899660042
2025-11-27,76.04994148663839
2025-11-28,76.0305403503954
2025-12-01,76.00484414412628
2025-12-02,76.01744529151298
2025-12-03,75.96337477672131
2025-12-04,75.92142782496084
2025-12-05,75.89112987935499
2025-12-08,75.87821457569572
2025-12-09,75.87469201219774
2025-12-10,75.87566226109524
2025-12-11,75.88722446839382
2025-12-12,75.90228057667635
2025-12-15,75.92866584669694
2025-12-16,75.87238373525912
2025-12-17,75.85329055740897
2025-12-18,75.77310367740309
2025-12-19,75.70174002739259
2025-12-22,75.65420391009415
2025-12-23,75.61064814380516
2025-12-24,75.58512797464613
2025-12-25,75.5069899910488
2025-12-26,75.47535375151465
2025-12-29,75.4736192202884
2025-12-30,75.4446851641477
2025-12-31,75.43164390937982
2026-01-01,75.42442287086241
2026-01-02,75.43929776087465
2026-01-05,75.41275712930586
2026-01-06,75.3837615623689
2026-01-07,75.43370077784809
2026-01-08,75.41976317083986
2026-01-09,75.3918784697291
