Date,Price
2025-04-25,93.77999877929688
2025-04-28,94.58501846853352
2025-04-29,95.13552646682862
2025-04-30,95.61743556115647
2025-05-01,96.24122650063683
2025-05-02,97.00640144340699
2025-05-05,97.70323460840032
2025-05-06,98.42760599755398
2025-05-07,99.17051586300768
2025-05-08,99.75858031715997
2025-05-09,100.34088636449876
2025-05-12,100.91587317582263
2025-05-13,101.6854575064812
2025-05-14,102.36836923859731
2025-05-15,102.9988174638646
2025-05-16,103.83653959114137
2025-05-19,104.88193723300915
2025-05-20,105.60571013310037
2025-05-21,106.23162294108687
2025-05-22,106.95375322507316
2025-05-23,107.71167453241517
2025-05-26,108.5184016246234
2025-05-27,109.43394576620283
2025-05-28,110.35356540465993
2025-05-29,110.85709176973894
2025-05-30,111.82712121215263
2025-06-02,112.89462754374895
2025-06-03,113.84276466483752
2025-06-04,114.52544322300437
2025-06-05,115.44954354613884
2025-06-06,116.30207323777394
2025-06-09,117.04621442189426
2025-06-10,117.79175568552591
2025-06-11,118.59690567479855
2025-06-12,119.53550568725046
2025-06-13,120.1961333046135
2025-06-16,121.00938126237804
2025-06-17,122.18819759772221
2025-06-18,122.9171826778211
2025-06-19,123.91216395010635
2025-06-20,124.67715539478743
2025-06-23,125.80342597996876
2025-06-24,126.67079476764296
2025-06-25,127.79635947368982
2025-06-26,128.69574789450513
2025-06-27,129.7213846440533
2025-06-30,130.51213037227882
2025-07-01,131.6193375948353
2025-07-02,132.7688585771888
2025-07-03,133.51342321365115
2025-07-04,134.25239827186581
2025-07-07,135.22883381775955
2025-07-08,135.95959366285672
2025-07-09,136.8951750882415
2025-07-10,137.90017710625787
2025-07-11,138.8487897308882
2025-07-14,140.03467379750052
2025-07-15,141.10358329581695
2025-07-16,141.98349858561798
2025-07-17,142.80575015942478
2025-07-18,144.0398081291746
2025-07-21,145.1057407183889
2025-07-22,146.32088311770514
2025-07-23,147.3454587974469
2025-07-24,148.58508304378114
2025-07-25,149.82585342905293
2025-07-28,150.56923429821254
2025-07-29,151.5778664656633
2025-07-30,152.86900350852673
2025-07-31,153.8918927584137
2025-08-01,155.09413840861538
2025-08-04,155.763090840496
2025-08-05,156.82255405745525
2025-08-06,157.8899712269684
2025-08-07,158.61770471384426
2025-08-08,159.68891546389946
2025-08-11,161.13412172987893
2025-08-12,162.46182451081043
2025-08-13,163.53032018461676
2025-08-14,164.38390560731287
2025-08-15,165.15692325738252
2025-08-18,166.2155746566396
2025-08-19,166.9918932083762
2025-08-20,168.54212214895685
2025-08-21,169.95849444370353
2025-08-22,171.72666903071126
2025-08-25,173.39597004816304
2025-08-26,174.54588214555864
2025-08-27,175.87339206398505
2025-08-28,177.03748034527072
2025-08-29,178.27247720309825
2025-09-01,179.05570406962207
2025-09-02,180.82777295996448
2025-09-03,182.77222137490025
2025-09-04,184.2990859392004
2025-09-05,185.565248824487
2025-09-08,187.45512686660336
2025-09-09,188.88242900127761
2025-09-10,190.3271258055372
2025-09-11,191.3698557311131
2025-09-12,192.26236519411705
2025-09-15,193.85956591615226
2025-09-16,195.0840986795432
2025-09-17,196.01096373947505
2025-09-18,196.63750374419436
2025-09-19,197.72253682774019
2025-09-22,199.61301036081528
2025-09-23,200.34107040714147
2025-09-24,201.3135882176079
2025-09-25,203.14493097228433
2025-09-26,204.4001229574343
2025-09-29,206.00106827794147
2025-09-30,207.3342371870486
2025-10-01,208.32868210711115
2025-10-02,209.3253613203175
2025-10-03,210.8695568596859
2025-10-06,212.33230857147163
2025-10-07,213.97660509666846
2025-10-08,215.41469733682493
2025-10-09,217.21851240164037
2025-10-10,218.5629512808807
2025-10-13,219.69619271891494
2025-10-14,221.28665298873358
2025-10-15,223.30619014494465
2025-10-16,224.72247613735456
2025-10-17,226.4498544023211
2025-10-20,227.58779522097655
2025-10-21,229.6481418697303
2025-10-22,231.43717997430832
2025-10-23,232.8539077208848
2025-10-24,235.10555146647403
2025-10-27,237.0680750789264
2025-10-28,238.84500861292054
2025-10-29,240.8649945893734
2025-10-30,242.34508057514194
2025-10-31,244.01711922861455
2025-11-03,245.34049556215115
2025-11-04,247.26426091161585
2025-11-05,248.40923087012644
2025-11-06,250.25024706460235
2025-11-07,252.29636560638798
2025-11-10,254.50271587985566
2025-11-11,256.6326555370555
2025-11-12,257.49956772079656
2025-11-13,259.4783413008005
2025-11-14,261.3709921724532
2025-11-17,263.78161635097547
2025-11-18,265.5354127521028
2025-11-19,267.74930102759134
2025-11-20,270.0506760455282
2025-11-21,271.68125031979963
2025-11-24,273.85897478536543
2025-11-25,276.14577134345024
2025-11-26,278.016170277673
2025-11-27,280.46570657181076
2025-11-28,283.6062947371408
2025-12-01,286.8175675016033
2025-12-02,288.31784451982037
2025-12-03,289.96292004577265
2025-12-04,292.1796134909132
2025-12-05,294.27357372947955
2025-12-08,297.24413557667134
2025-12-09,298.7697368369338
2025-12-10,302.1866168762344
2025-12-11,304.50927264294836
2025-12-12,306.5013987438025
2025-12-15,308.39329378965783
2025-12-16,310.773461077662
2025-12-17,311.8396140959553
2025-12-18,313.2364754770747
2025-12-19,315.2715730050241
2025-12-22,317.7328976936512
2025-12-23,320.11225375314416
2025-12-24,322.93088183852603
2025-12-25,325.06059051510664
2025-12-26,327.6118766628119
2025-12-29,329.13923153436593
2025-12-30,331.40426504888643
2025-12-31,334.20651166919237
2026-01-01,336.3100571778056
2026-01-02,338.3174613404457
2026-01-05,340.59206760253824
2026-01-06,342.85935302627786
2026-01-07,344.65054144715236
2026-01-08,347.2847957758013
2026-01-09,350.29007445433024
