Date,Price
2025-04-25,241.3699951171875
2025-04-28,242.54504967495643
2025-04-29,243.10769041698487
2025-04-30,243.74029863562825
2025-05-01,244.57344181959314
2025-05-02,245.15186052014215
2025-05-05,246.62409093039673
2025-05-06,247.5563354717003
2025-05-07,248.96921403643407
2025-05-08,249.23235471824802
2025-05-09,250.02591841832646
2025-05-12,250.4552732684588
2025-05-13,250.3143681890529
2025-05-14,250.85357692988526
2025-05-15,251.1911001641129
2025-05-16,251.93237944509318
2025-05-19,253.12131095534008
2025-05-20,254.04726538811346
2025-05-21,254.83063481453388
2025-05-22,255.24291597303468
2025-05-23,256.418918684814
2025-05-26,257.2473838417505
2025-05-27,257.97774837560746
2025-05-28,258.85448406959193
2025-05-29,259.21512006585243
2025-05-30,260.45765502002035
2025-06-02,261.0945282256583
2025-06-03,261.95482918903144
2025-06-04,263.2658266144304
2025-06-05,264.62891691860585
2025-06-06,265.37935063699507
2025-06-09,265.77382043326764
2025-06-10,266.5471003943633
2025-06-11,266.97232820293544
2025-06-12,267.7979821260025
2025-06-13,268.72530693372244
2025-06-16,269.4226131316195
2025-06-17,270.8986295863942
2025-06-18,271.65700149238216
2025-06-19,272.2943702148237
2025-06-20,273.1340674970877
2025-06-23,273.89738190741076
2025-06-24,275.1355936184647
2025-06-25,275.98237951264616
2025-06-26,276.553732425507
2025-06-27,277.33205739610554
2025-06-30,278.5579689055623
2025-07-01,278.93585340209677
2025-07-02,280.37965549614324
2025-07-03,281.21740254936617
2025-07-04,281.85275197316327
2025-07-07,283.6185836398513
2025-07-08,284.4326426731546
2025-07-09,285.00209818021233
2025-07-10,285.68773942976213
2025-07-11,286.4703536259012
2025-07-14,287.25798178009245
2025-07-15,288.4224791809552
2025-07-16,289.7977397775972
2025-07-17,290.63667231584225
2025-07-18,291.5833497254255
2025-07-21,292.28800822898745
2025-07-22,292.40125790202734
2025-07-23,293.53342604186935
2025-07-24,294.50523223437546
2025-07-25,296.5219994746506
2025-07-28,297.81733263345745
2025-07-29,299.7695690800445
2025-07-30,301.4333590933477
2025-07-31,302.44534941149635
2025-08-01,303.6435252449712
2025-08-04,303.9005803584993
2025-08-05,304.7648989527715
2025-08-06,305.05536995769035
2025-08-07,305.31871012466775
2025-08-08,305.8691606259814
2025-08-11,307.41101141388873
2025-08-12,309.24039878474395
2025-08-13,309.9004249030786
2025-08-14,310.6107345136803
2025-08-15,311.4393983088183
2025-08-18,312.36688690382687
2025-08-19,313.3889737768226
2025-08-20,314.5781658254595
2025-08-21,315.21273161563573
2025-08-22,316.12789285184783
2025-08-25,317.0322925815642
2025-08-26,318.19099950716515
2025-08-27,318.8113085381416
2025-08-28,319.9593554612829
2025-08-29,320.78302959167917
2025-09-01,322.12357510747177
2025-09-02,323.58216754340253
2025-09-03,324.65096435856753
2025-09-04,325.4330915955677
2025-09-05,326.15998946375225
2025-09-08,327.75006356876753
2025-09-09,328.3065730193575
2025-09-10,330.0473040309682
2025-09-11,331.5115183069869
2025-09-12,332.19071593968386
2025-09-15,334.31602747609725
2025-09-16,335.4097320045081
2025-09-17,336.78388593966855
2025-09-18,338.16109099718153
2025-09-19,339.099769367711
2025-09-22,339.4876634611766
2025-09-23,340.5799429199984
2025-09-24,340.82692639115066
2025-09-25,341.7686341268838
2025-09-26,343.81547551346733
2025-09-29,344.95670612924806
2025-09-30,346.6081046930983
2025-10-01,347.66832562835737
2025-10-02,347.80915530824825
2025-10-03,348.38840605514986
2025-10-06,348.036923510938
2025-10-07,348.8037434522529
2025-10-08,349.4483603599642
2025-10-09,349.8265433582356
2025-10-10,350.59220009661504
2025-10-13,351.20480130481405
2025-10-14,352.69684372396057
2025-10-15,355.18247166426744
2025-10-16,356.03997097815966
2025-10-17,357.77227370547683
2025-10-20,357.9013222284914
2025-10-21,360.1648212747243
2025-10-22,360.09330492929524
2025-10-23,361.239660512174
2025-10-24,362.27444803630624
2025-10-27,363.768972318258
2025-10-28,363.8615385667213
2025-10-29,364.7195732171805
2025-10-30,365.42089648736555
2025-10-31,366.43418619099276
2025-11-03,366.29457262123015
2025-11-04,367.90546852750447
2025-11-05,368.9662044236112
2025-11-06,369.7171999114948
2025-11-07,369.6877755676437
2025-11-10,371.73588402908285
2025-11-11,372.35386067161085
2025-11-12,373.5029953608194
2025-11-13,374.68500285286143
2025-11-14,376.4815508483106
2025-11-17,377.44878811349764
2025-11-18,378.36579320742516
2025-11-19,379.4326260384285
2025-11-20,380.7715889023381
2025-11-21,382.1790754055279
2025-11-24,383.9891465000361
2025-11-25,385.0682532491218
2025-11-26,386.64505750274583
2025-11-27,388.59854918268354
2025-11-28,390.2897643234337
2025-12-01,391.3479073693224
2025-12-02,392.84721018841776
2025-12-03,394.30613183332355
2025-12-04,396.0580851569833
2025-12-05,397.46431122290437
2025-12-08,398.0411101342534
2025-12-09,399.3014234431488
2025-12-10,400.8558999103489
2025-12-11,402.70147243961054
2025-12-12,402.73559700730635
2025-12-15,404.81337852037956
2025-12-16,406.55741701901246
2025-12-17,406.65346600804
2025-12-18,407.0316287680474
2025-12-19,408.1368706189703
2025-12-22,408.9796974070883
2025-12-23,410.55241223449866
2025-12-24,412.1735521773476
2025-12-25,413.50589406418214
2025-12-26,415.20304284696755
2025-12-29,416.4236477593492
2025-12-30,418.0370395359325
2025-12-31,419.84918552154454
2026-01-01,420.73341584472024
2026-01-02,422.51918388905625
2026-01-05,424.8446940075019
2026-01-06,426.3589008064188
2026-01-07,429.2331593500758
2026-01-08,429.6238997638347
2026-01-09,431.17718697090226
