Date,Price
2025-04-25,329.6099853515625
2025-04-28,329.8620519087328
2025-04-29,330.2465687253592
2025-04-30,330.4674845758582
2025-05-01,330.5314089146583
2025-05-02,330.95124747382243
2025-05-05,331.59725583038124
2025-05-06,331.92981273198967
2025-05-07,332.18950917028235
2025-05-08,332.55992339811996
2025-05-09,332.5923218385927
2025-05-12,332.75796390567695
2025-05-13,333.12198314150004
2025-05-14,333.4289080748193
2025-05-15,333.5825649253344
2025-05-16,333.9982379015557
2025-05-19,334.42134903167397
2025-05-20,334.78432297073294
2025-05-21,334.9376979785281
2025-05-22,335.17772313017554
2025-05-23,335.68644232047626
2025-05-26,336.0347526797564
2025-05-27,336.60387821166626
2025-05-28,336.85501862828625
2025-05-29,337.2852079742823
2025-05-30,337.72154114858324
2025-06-02,337.9863629800941
2025-06-03,338.1297901570214
2025-06-04,338.44798476678744
2025-06-05,338.74364117541126
2025-06-06,339.09618654462884
2025-06-09,339.2736354724301
2025-06-10,339.5316088856505
2025-06-11,339.8751308484319
2025-06-12,340.0323606184225
2025-06-13,340.2050299327969
2025-06-16,340.6124004561468
2025-06-17,341.00312684072213
2025-06-18,341.1937485890867
2025-06-19,341.46081237101953
2025-06-20,341.72196313431726
2025-06-23,342.0552339089297
2025-06-24,342.30815042790783
2025-06-25,342.6905555278952
2025-06-26,343.11281622052513
2025-06-27,343.25938029415187
2025-06-30,343.4566657274373
2025-07-01,343.347077975149
2025-07-02,343.65243292303376
2025-07-03,343.97602510521
2025-07-04,344.1380559706412
2025-07-07,344.73963744287107
2025-07-08,344.9254305585421
2025-07-09,345.17399207034003
2025-07-10,345.3180605850395
2025-07-11,345.4671843980586
2025-07-14,345.9426436540716
2025-07-15,346.27484983301446
2025-07-16,346.68496277674313
2025-07-17,347.19498968080745
2025-07-18,347.5859890467632
2025-07-21,347.97031731660957
2025-07-22,348.45260309530505
2025-07-23,348.76633729582267
2025-07-24,349.12199904560487
2025-07-25,349.57364683278234
2025-07-28,349.73018999567296
2025-07-29,350.3442867032688
2025-07-30,350.61947387377523
2025-07-31,350.868316697518
2025-08-01,351.15192012831875
2025-08-04,351.35417914173206
2025-08-05,351.6012068595651
2025-08-06,351.88749291654864
2025-08-07,351.9947350298623
2025-08-08,352.26552287593415
2025-08-11,352.639561868976
2025-08-12,352.9063679638243
2025-08-13,353.1769095357695
2025-08-14,353.2272162341004
2025-08-15,353.4408614730343
2025-08-18,353.6218280853812
2025-08-19,354.0039519815296
2025-08-20,354.5948999646121
2025-08-21,355.1497837982739
2025-08-22,355.5451257376652
2025-08-25,355.7753398803371
2025-08-26,356.00102449388896
2025-08-27,356.24956331347397
2025-08-28,356.61474153026234
2025-08-29,356.8069004371518
2025-09-01,356.9929839711308
2025-09-02,357.352087790911
2025-09-03,357.7411428930293
2025-09-04,358.2507562264303
2025-09-05,358.6776635258086
2025-09-08,359.26583410401787
2025-09-09,359.72473998645995
2025-09-10,360.0064801853326
2025-09-11,360.2277004607529
2025-09-12,360.37008859312925
2025-09-15,360.78823032959633
2025-09-16,361.04092990489545
2025-09-17,361.66450714593134
2025-09-18,361.9673007686095
2025-09-19,362.258134957173
2025-09-22,362.58372774601975
2025-09-23,362.9189510716062
2025-09-24,363.4061074193182
2025-09-25,363.89596503915374
2025-09-26,364.1593370345214
2025-09-29,364.6634429263282
2025-09-30,365.0315952849652
2025-10-01,365.3797062493181
2025-10-02,365.52428026416544
2025-10-03,365.82237492257065
2025-10-06,366.1569058367941
2025-10-07,366.4049315933641
2025-10-08,366.65854358454146
2025-10-09,366.9717830947955
2025-10-10,367.30854435501055
2025-10-13,367.42264355117993
2025-10-14,367.5975977156032
2025-10-15,368.28663809903514
2025-10-16,368.2912358800967
2025-10-17,368.6441198297994
2025-10-20,368.7400090285471
2025-10-21,369.1781827385584
2025-10-22,369.5817666508683
2025-10-23,369.6251406482057
2025-10-24,369.84680229833066
2025-10-27,370.097304986634
2025-10-28,370.2370812458865
2025-10-29,370.5802495014402
2025-10-30,371.06198419544523
2025-10-31,371.3380086192039
2025-11-03,371.6303414866052
2025-11-04,372.03307565188504
2025-11-05,372.1238192250575
2025-11-06,372.52569418764034
2025-11-07,372.9976740623847
2025-11-10,373.5639274362476
2025-11-11,373.5358410784922
2025-11-12,373.93779703806445
2025-11-13,374.30092498649435
2025-11-14,374.99850757777494
2025-11-17,375.21522036917577
2025-11-18,375.7070671891928
2025-11-19,376.27115296777134
2025-11-20,376.5070456961721
2025-11-21,376.65295041635557
2025-11-24,377.31022098544065
2025-11-25,377.5802478926998
2025-11-26,377.83103692061724
2025-11-27,378.19006104033235
2025-11-28,378.68776380023996
2025-12-01,379.06689831299474
2025-12-02,379.52230344605425
2025-12-03,379.7482521240583
2025-12-04,380.12139478943124
2025-12-05,380.46210056015224
2025-12-08,380.77514820723906
2025-12-09,381.4327371560058
2025-12-10,382.0230916771554
2025-12-11,382.36236930252574
2025-12-12,382.72059736548005
2025-12-15,382.9720630889106
2025-12-16,383.3608740434589
2025-12-17,383.57048102512937
2025-12-18,383.65822595250955
2025-12-19,383.8811897277566
2025-12-22,383.95337157237395
2025-12-23,384.5761992972479
2025-12-24,385.0076111547417
2025-12-25,385.3082657878548
2025-12-26,385.50001704407896
2025-12-29,385.9802507958742
2025-12-30,386.24249022501414
2025-12-31,386.73700800554394
2026-01-01,386.94296295671234
2026-01-02,387.433516845737
2026-01-05,387.9374550405059
2026-01-06,388.246460664279
2026-01-07,388.9624012843974
2026-01-08,389.4335053238734
2026-01-09,389.9608387124743
