Date,Price
2025-04-25,46.650001525878906
2025-04-28,46.68055591700709
2025-04-29,46.71099185262598
2025-04-30,46.74120648508199
2025-05-01,46.772666540773876
2025-05-02,46.803950244265906
2025-05-05,46.83686907037642
2025-05-06,46.86928259355716
2025-05-07,46.90055995026391
2025-05-08,46.93227996476775
2025-05-09,46.96320668287091
2025-05-12,46.995716665551086
2025-05-13,47.02674932935822
2025-05-14,47.0581008737163
2025-05-15,47.08948080753841
2025-05-16,47.12200632613345
2025-05-19,47.155592610355754
2025-05-20,47.18635636872929
2025-05-21,47.21882932656523
2025-05-22,47.249801694284926
2025-05-23,47.281619948687315
2025-05-26,47.31295609914319
2025-05-27,47.345670638671045
2025-05-28,47.37692713037613
2025-05-29,47.409412802315856
2025-05-30,47.440722140290106
2025-06-02,47.473118397992025
2025-06-03,47.50622260892362
2025-06-04,47.53815752412715
2025-06-05,47.56937876649914
2025-06-06,47.60181933520792
2025-06-09,47.634622951892695
2025-06-10,47.66624232579063
2025-06-11,47.698391298713915
2025-06-12,47.73094129394988
2025-06-13,47.762068994160664
2025-06-16,47.79557098444986
2025-06-17,47.826338930253186
2025-06-18,47.859320990332314
2025-06-19,47.891510358266906
2025-06-20,47.92353552221278
2025-06-23,47.95592195301963
2025-06-24,47.987478404281205
2025-06-25,48.01896450493252
2025-06-26,48.04940612401251
2025-06-27,48.08198932828022
2025-06-30,48.1145363467936
2025-07-01,48.14585319947259
2025-07-02,48.1788606421713
2025-07-03,48.21221472080639
2025-07-04,48.24554362838526
2025-07-07,48.27798220863688
2025-07-08,48.30994533269202
2025-07-09,48.34393028173419
2025-07-10,48.378542926954964
2025-07-11,48.409456441591885
2025-07-14,48.44222125985518
2025-07-15,48.474958719565095
2025-07-16,48.50893385188462
2025-07-17,48.54094650603879
2025-07-18,48.572893928830254
2025-07-21,48.604009043948395
2025-07-22,48.63718433131919
2025-07-23,48.670539770926275
2025-07-24,48.7040689109926
2025-07-25,48.736768564310054
2025-07-28,48.77114581610499
2025-07-29,48.80550397045512
2025-07-30,48.83812037382453
2025-07-31,48.87015543458599
2025-08-01,48.90236576835575
2025-08-04,48.93579272745562
2025-08-05,48.968012992698895
2025-08-06,49.000185456702354
2025-08-07,49.0316724296528
2025-08-08,49.06581653577186
2025-08-11,49.099027998858226
2025-08-12,49.13296680080808
2025-08-13,49.1654858731508
2025-08-14,49.199724444287156
2025-08-15,49.23294014164891
2025-08-18,49.26724163046726
2025-08-19,49.300299348082206
2025-08-20,49.33326449818498
2025-08-21,49.365678819079164
2025-08-22,49.39787220576814
2025-08-25,49.43029423767501
2025-08-26,49.46245825126288
2025-08-27,49.49699067588604
2025-08-28,49.529433805553666
2025-08-29,49.563293669264
2025-09-01,49.59614216795904
2025-09-02,49.63005667038874
2025-09-03,49.661772480973504
2025-09-04,49.694642724093605
2025-09-05,49.728118168830115
2025-09-08,49.76124252292446
2025-09-09,49.79347303845935
2025-09-10,49.82740674146725
2025-09-11,49.862560480842916
2025-09-12,49.89545861854288
2025-09-15,49.927411608316575
2025-09-16,49.96139613845933
2025-09-17,49.993221877720295
2025-09-18,50.02827632561233
2025-09-19,50.06213513205353
2025-09-22,50.09566643266654
2025-09-23,50.128326791306684
2025-09-24,50.16092934510069
2025-09-25,50.19474146300892
2025-09-26,50.22769640206672
2025-09-29,50.26048290004822
2025-09-30,50.29394323962008
2025-10-01,50.326233746328114
2025-10-02,50.361262980664854
2025-10-03,50.394938922828054
2025-10-06,50.428251565718554
2025-10-07,50.46063230396082
2025-10-08,50.494488979363624
2025-10-09,50.52842475169836
2025-10-10,50.56153951370299
2025-10-13,50.5966357207268
2025-10-14,50.63008233902319
2025-10-15,50.663595489887285
2025-10-16,50.69745229947363
2025-10-17,50.73023190597832
2025-10-20,50.764477212982854
2025-10-21,50.799090920963785
2025-10-22,50.833564577797894
2025-10-23,50.867419812197575
2025-10-24,50.90136504194915
2025-10-27,50.93740370729544
2025-10-28,50.971853265151424
2025-10-29,51.00612211867849
2025-10-30,51.04053645632349
2025-10-31,51.07300527679076
2025-11-03,51.107497959356124
2025-11-04,51.141816933991116
2025-11-05,51.17542153516833
2025-11-06,51.2106162022143
2025-11-07,51.244981520216854
2025-11-10,51.27821184296345
2025-11-11,51.31311961786245
2025-11-12,51.34775186858673
2025-11-13,51.38128894358089
2025-11-14,51.41606825961616
2025-11-17,51.454140050602014
2025-11-18,51.48841349315693
2025-11-19,51.52285049461114
2025-11-20,51.55716194358101
2025-11-21,51.591693387704744
2025-11-24,51.62565819856174
2025-11-25,51.66065148461842
2025-11-26,51.69551550905954
2025-11-27,51.729653513855446
2025-11-28,51.76458101710518
2025-12-01,51.79961623628376
2025-12-02,51.83502571757148
2025-12-03,51.8683766749835
2025-12-04,51.90204838513958
2025-12-05,51.93594995303915
2025-12-08,51.96961079993795
2025-12-09,52.004412221743436
2025-12-10,52.04004424087087
2025-12-11,52.076934077109726
2025-12-12,52.11011407531481
2025-12-15,52.14516293521156
2025-12-16,52.18069832991223
2025-12-17,52.21540663638186
2025-12-18,52.2499503984668
2025-12-19,52.28459439338989
2025-12-22,52.320354294749464
2025-12-23,52.356005954396586
2025-12-24,52.39017936018486
2025-12-25,52.42432437387715
2025-12-26,52.46038856121486
2025-12-29,52.49553950503163
2025-12-30,52.53026292258284
2025-12-31,52.56603355295432
2026-01-01,52.60102985695273
2026-01-02,52.63621900921369
2026-01-05,52.67233405221757
2026-01-06,52.70671896363299
2026-01-07,52.74131109396216
2026-01-08,52.77698852002915
2026-01-09,52.811609092909755
