Date,Price
2025-04-25,81.5
2025-04-28,81.43702606159201
2025-04-29,81.39951832441855
2025-04-30,81.34559187036082
2025-05-01,81.30699033544053
2025-05-02,81.24415179573138
2025-05-05,81.22782815779405
2025-05-06,81.22300009284399
2025-05-07,81.15666262048987
2025-05-08,81.1415110167939
2025-05-09,81.07914134694438
2025-05-12,81.03051219979851
2025-05-13,81.01785144806433
2025-05-14,80.96135480118767
2025-05-15,80.88741972536869
2025-05-16,80.85027962394162
2025-05-19,80.75508313462645
2025-05-20,80.73436630314842
2025-05-21,80.69601538651709
2025-05-22,80.65863029867693
2025-05-23,80.60969613319396
2025-05-26,80.56722955429667
2025-05-27,80.531557984882
2025-05-28,80.52701211606701
2025-05-29,80.49381067115017
2025-05-30,80.3686683743412
2025-06-02,80.29867874560277
2025-06-03,80.19736440150312
2025-06-04,80.11784503034137
2025-06-05,80.03857728590158
2025-06-06,79.95844656881357
2025-06-09,79.9708182353965
2025-06-10,79.95750340412096
2025-06-11,79.86370354129352
2025-06-12,79.83474357403038
2025-06-13,79.82385908555798
2025-06-16,79.7718994556383
2025-06-17,79.70523489656014
2025-06-18,79.63016640451681
2025-06-19,79.5713856553292
2025-06-20,79.5716724948124
2025-06-23,79.48803175039328
2025-06-24,79.44978212852887
2025-06-25,79.35089294257516
2025-06-26,79.30209946598221
2025-06-27,79.27538626029376
2025-06-30,79.18402658258276
2025-07-01,79.16326285439312
2025-07-02,79.13322646731656
2025-07-03,79.05315902353617
2025-07-04,79.01229742583062
2025-07-07,78.9884418100594
2025-07-08,78.88744454330083
2025-07-09,78.85291301144987
2025-07-10,78.82434232246014
2025-07-11,78.74654332535445
2025-07-14,78.73536585791102
2025-07-15,78.72366610438966
2025-07-16,78.64843418119719
2025-07-17,78.59148203377529
2025-07-18,78.56625962921056
2025-07-21,78.52385252665049
2025-07-22,78.44279402356331
2025-07-23,78.40415851405142
2025-07-24,78.32987034441116
2025-07-25,78.28546175225597
2025-07-28,78.24804747371223
2025-07-29,78.19529740682412
2025-07-30,78.17721157876169
2025-07-31,78.122867888542
2025-08-01,78.12017967507916
2025-08-04,78.11433473909752
2025-08-05,78.0607831341308
2025-08-06,78.04634985902025
2025-08-07,77.96935412838285
2025-08-08,77.92774933019238
2025-08-11,77.88700700335988
2025-08-12,77.82499497127287
2025-08-13,77.81377508189765
2025-08-14,77.73484575765882
2025-08-15,77.69676082316191
2025-08-18,77.63390693475372
2025-08-19,77.63803392076743
2025-08-20,77.56400922164376
2025-08-21,77.51104212657381
2025-08-22,77.4621346772131
2025-08-25,77.4188097277434
2025-08-26,77.4219267079521
2025-08-27,77.38349096261632
2025-08-28,77.40547033761587
2025-08-29,77.36001332049749
2025-09-01,77.28074822423505
2025-09-02,77.30136070534301
2025-09-03,77.2498743243114
2025-09-04,77.24057647436292
2025-09-05,77.23398034038284
2025-09-08,77.18138625224397
2025-09-09,77.10540638889896
2025-09-10,77.00856338623898
2025-09-11,76.95537910509552
2025-09-12,76.91431750579525
2025-09-15,76.84030984460873
2025-09-16,76.74392848318925
2025-09-17,76.74207971996199
2025-09-18,76.70955576471569
2025-09-19,76.72403884088868
2025-09-22,76.64123038181393
2025-09-23,76.61158688642605
2025-09-24,76.59300242713134
2025-09-25,76.53214521755146
2025-09-26,76.53827904427351
2025-09-29,76.50590645838042
2025-09-30,76.49282717940356
2025-10-01,76.46840314841648
2025-10-02,76.38485718398807
2025-10-03,76.38766203658
2025-10-06,76.38136163142447
2025-10-07,76.36340880580438
2025-10-08,76.41948061985059
2025-10-09,76.37662671697414
2025-10-10,76.38385034165749
2025-10-13,76.42636103154138
2025-10-14,76.39442200992461
2025-10-15,76.30951265555265
2025-10-16,76.20209874300372
2025-10-17,76.14235090197299
2025-10-20,76.08133079851801
2025-10-21,76.05901956528776
2025-10-22,76.0282711140354
2025-10-23,76.01551531359647
2025-10-24,75.97589823751179
2025-10-27,75.92769523457319
2025-10-28,75.81234908724583
2025-10-29,75.778720330569
2025-10-30,75.7047651733105
2025-10-31,75.6173702929224
2025-11-03,75.5808498685821
2025-11-04,75.5283286121586
2025-11-05,75.51153384659834
2025-11-06,75.45339239099332
2025-11-07,75.4140672599077
2025-11-10,75.38979173794864
2025-11-11,75.37679039319691
2025-11-12,75.3122191922936
2025-11-13,75.20516676632442
2025-11-14,75.18112575040364
2025-11-17,75.10390331001457
2025-11-18,75.05364121209672
2025-11-19,75.03649287179516
2025-11-20,74.98492984780226
2025-11-21,74.99125759444784
2025-11-24,75.0099317720049
2025-11-25,74.95506864410363
2025-11-26,74.97016236952956
2025-11-27,74.88862999674379
2025-11-28,74.87125337492684
2025-12-01,74.8397359162209
2025-12-02,74.7540131960711
2025-12-03,74.69228259038235
2025-12-04,74.59857385016936
2025-12-05,74.52700858211008
2025-12-08,74.53604423747218
2025-12-09,74.55012917055463
2025-12-10,74.50523201920431
2025-12-11,74.46717980750324
2025-12-12,74.39241943215595
2025-12-15,74.31752837272212
2025-12-16,74.38074376698388
2025-12-17,74.28158490088902
2025-12-18,74.25576458617076
2025-12-19,74.20996023290616
2025-12-22,74.16547750645145
2025-12-23,74.05704692151303
2025-12-24,74.0042581051541
2025-12-25,73.99574822879508
2025-12-26,73.88851636760148
2025-12-29,73.86746287414253
2025-12-30,73.83411292272243
2025-12-31,73.78301564536399
2026-01-01,73.71640691382362
2026-01-02,73.65874993500653
2026-01-05,73.59843334095291
2026-01-06,73.5220045802976
2026-01-07,73.44387490142995
2026-01-08,73.44041713012972
2026-01-09,73.36428251805289
