Date,Price
2025-04-25,167.69000244140625
2025-04-28,167.86879012919002
2025-04-29,168.07996417151924
2025-04-30,168.3567987045719
2025-05-01,168.63131836049885
2025-05-02,168.78082347184093
2025-05-05,168.8911032202246
2025-05-06,168.9856662287216
2025-05-07,169.0216738088286
2025-05-08,169.21297977941344
2025-05-09,169.28489314929476
2025-05-12,169.32141442433993
2025-05-13,169.6059246917841
2025-05-14,169.99990564763522
2025-05-15,170.13264759375625
2025-05-16,170.21036295678664
2025-05-19,170.2380103688242
2025-05-20,170.37492262922174
2025-05-21,170.46616212082031
2025-05-22,170.58622051095355
2025-05-23,170.7026913115781
2025-05-26,170.85583903524298
2025-05-27,171.02729769723354
2025-05-28,171.11870375676494
2025-05-29,171.21205491782405
2025-05-30,171.24052933587575
2025-06-02,171.3944364307467
2025-06-03,171.4161088351481
2025-06-04,171.56348152340243
2025-06-05,171.46306710186644
2025-06-06,171.70844234526885
2025-06-09,171.93030171852524
2025-06-10,171.99129756525028
2025-06-11,171.9803239449222
2025-06-12,172.00775754029257
2025-06-13,172.21499656596123
2025-06-16,172.1579607590521
2025-06-17,172.32436550758487
2025-06-18,172.26461390788626
2025-06-19,172.14549617799204
2025-06-20,172.3811643180572
2025-06-23,172.45283059654696
2025-06-24,172.76371682748368
2025-06-25,172.96394744038562
2025-06-26,173.0419725578281
2025-06-27,173.35777051595102
2025-06-30,173.1141315097061
2025-07-01,173.3876075683875
2025-07-02,173.50658495215282
2025-07-03,173.82180940361704
2025-07-04,173.90289228816027
2025-07-07,174.09723524376818
2025-07-08,174.07390490212532
2025-07-09,174.26349421575244
2025-07-10,174.3698497685662
2025-07-11,174.29503898553486
2025-07-14,174.2770551121009
2025-07-15,174.4507721657911
2025-07-16,174.67712651111353
2025-07-17,174.89904091698077
2025-07-18,175.15257460419056
2025-07-21,175.29113183831632
2025-07-22,175.3339512576866
2025-07-23,175.40549677291912
2025-07-24,175.59479444170177
2025-07-25,175.6017337124446
2025-07-28,175.79155800378462
2025-07-29,175.9626138446244
2025-07-30,176.05613983832308
2025-07-31,175.9335190363581
2025-08-01,176.09404332317047
2025-08-04,176.2208061822773
2025-08-05,176.40274199228523
2025-08-06,176.3192284676429
2025-08-07,176.3286512579281
2025-08-08,176.32667619385404
2025-08-11,176.46717795044657
2025-08-12,176.51585425771762
2025-08-13,176.71751106327326
2025-08-14,176.85309425244057
2025-08-15,177.02863167551055
2025-08-18,177.2639174936144
2025-08-19,177.5423843972722
2025-08-20,177.57766795002266
2025-08-21,177.5707406296179
2025-08-22,177.71623258227874
2025-08-25,177.87475334420495
2025-08-26,177.98848466288746
2025-08-27,178.1055025652408
2025-08-28,178.18750928027393
2025-08-29,178.34141208618337
2025-09-01,178.32276587099892
2025-09-02,178.58365346949753
2025-09-03,178.88358097010547
2025-09-04,179.24089135322185
2025-09-05,179.46685304442937
2025-09-08,179.4991303197722
2025-09-09,179.5740569152125
2025-09-10,179.62334077405143
2025-09-11,179.70940879659543
2025-09-12,179.92312088940514
2025-09-15,180.05478703619187
2025-09-16,179.96300868061934
2025-09-17,180.20049126117613
2025-09-18,180.44858507553795
2025-09-19,180.80091517881044
2025-09-22,180.83387651484838
2025-09-23,181.05063331920067
2025-09-24,181.4092156619311
2025-09-25,181.48743893369928
2025-09-26,181.66912013844902
2025-09-29,181.754348749625
2025-09-30,181.871200286315
2025-10-01,181.99781349259268
2025-10-02,182.33846602572714
2025-10-03,182.37145321870798
2025-10-06,182.46468751709628
2025-10-07,182.7867551944879
2025-10-08,182.98943117754732
2025-10-09,182.9437705962663
2025-10-10,183.19790535824689
2025-10-13,183.55681066096145
2025-10-14,183.72626194200896
2025-10-15,183.8013293257076
2025-10-16,183.7828581332554
2025-10-17,184.02823898107627
2025-10-20,184.2347213289759
2025-10-21,184.31416188476695
2025-10-22,184.5351758732329
2025-10-23,184.84081362285218
2025-10-24,184.93824851967898
2025-10-27,185.26463538722226
2025-10-28,185.3899418450449
2025-10-29,185.424276846518
2025-10-30,185.48372296641017
2025-10-31,185.59405936893674
2025-11-03,185.67951985125546
2025-11-04,185.800294161451
2025-11-05,185.92025544664216
2025-11-06,186.09164064365135
2025-11-07,186.15993872099466
2025-11-10,186.25662737833886
2025-11-11,186.4040662650351
2025-11-12,186.5407995170435
2025-11-13,186.49908082488255
2025-11-14,186.52242559411363
2025-11-17,186.6981782187388
2025-11-18,186.85986387389164
2025-11-19,187.04419265756843
2025-11-20,187.3362572705858
2025-11-21,187.31873992903888
2025-11-24,187.46159424378163
2025-11-25,187.2616980944453
2025-11-26,187.34749663148978
2025-11-27,187.41405647203678
2025-11-28,187.6197275444845
2025-12-01,188.05814452632623
2025-12-02,188.19616635025068
2025-12-03,188.43025054259576
2025-12-04,188.60662557267935
2025-12-05,188.7134535307899
2025-12-08,188.90822549499885
2025-12-09,189.3066967054929
2025-12-10,189.33765446164068
2025-12-11,189.53148468685762
2025-12-12,189.63407850276036
2025-12-15,189.8997178606231
2025-12-16,190.25643206885943
2025-12-17,190.44315388292313
2025-12-18,190.53294107318555
2025-12-19,190.4327748577196
2025-12-22,190.2727662860042
2025-12-23,190.31269339002966
2025-12-24,190.44306655861408
2025-12-25,190.6903833524055
2025-12-26,190.93056036828776
2025-12-29,190.90714494875135
2025-12-30,191.17670428905873
2025-12-31,191.4387250701417
2026-01-01,191.5107744390267
2026-01-02,191.61777407455176
2026-01-05,191.97759586753327
2026-01-06,192.19584749105954
2026-01-07,192.24759470067767
2026-01-08,192.31420143894766
2026-01-09,192.19931604278108
2026-01-12,192.06469070008217
2026-01-13,192.17943408877855
2026-01-14,192.35038589125355
2026-01-15,192.5381566452277
2026-01-16,192.73434057321745
2026-01-19,192.80644101273407
2026-01-20,193.1536263602959
2026-01-21,193.34580464224902
2026-01-22,193.50793591570994
2026-01-23,193.83412997938663
2026-01-26,194.04678149502885
2026-01-27,194.1391834958713
2026-01-28,194.25150481284177
2026-01-29,194.54072758384754
2026-01-30,194.62977413087333
2026-02-02,194.84835849643153
2026-02-03,195.09417604977313
2026-02-04,195.45229109472135
2026-02-05,195.76808091499225
2026-02-06,196.0135955489273
2026-02-09,195.931998632324
2026-02-10,196.14696872130676
2026-02-11,195.93535114496123
2026-02-12,195.9933009741633
2026-02-13,196.1218794025888
2026-02-16,196.518800999447
2026-02-17,196.65495442236124
2026-02-18,196.81663992598797
2026-02-19,196.86270886944092
2026-02-20,197.20091657966043
2026-02-23,197.58119824592833
2026-02-24,197.62891041691742
2026-02-25,197.96543867869832
2026-02-26,198.21269170866407
2026-02-27,198.1776850867965
2026-03-02,198.8171998493192
2026-03-03,199.17308352433724
2026-03-04,199.75805624858197
2026-03-05,200.03529295138915
2026-03-06,200.26457019183113
2026-03-09,200.77059978258353
2026-03-10,200.78047981161552
2026-03-11,201.0688016997242
2026-03-12,201.38805508711334
2026-03-13,201.20372867184696
2026-03-16,201.23332395715178
2026-03-17,201.54969410284994
2026-03-18,201.71869569521243
2026-03-19,201.87827703418537
2026-03-20,201.8797277053391
2026-03-23,202.02187252857388
2026-03-24,202.10058631555992
2026-03-25,202.4568332662699
2026-03-26,202.40581697839772
2026-03-27,202.33218773065744
2026-03-30,202.44039392168284
2026-03-31,202.56902815937272
2026-04-01,202.88056138586055
2026-04-02,202.83451740398996
2026-04-03,202.98068045153565
2026-04-06,202.79847786217312
2026-04-07,202.79343995052727
2026-04-08,203.24160311691801
2026-04-09,203.58026926663177
2026-04-10,203.6654554486599
2026-04-13,203.68008571106512
2026-04-14,203.60745593577045
